feature,importance,std
weekday_purchase_pca_91,2.3,0.9
month_purchase_pca_126,2.3,1.1874342087037917
month_purchase_pca_23,2.3,2.193171219946131
month_purchase_pca_84,2.3,1.4866068747318506
month_purchase_pca_75,2.3,1.2688577540449522
month_purchase_pca_85,2.3,1.5524174696260025
month_purchase_pca_119,2.3,1.4866068747318506
month_purchase_pca_93,2.2,1.32664991614216
month_purchase_pca_80,2.2,1.32664991614216
month_purchase_pca_68,2.1,1.374772708486752
month_purchase_pca_78,2.1,1.2206555615733703
IP_country_pca_80,2.1,1.5132745950421556
month_purchase_pca_197,2.1,1.044030650891055
month_purchase_pca_144,2.1,1.7578395831246947
month_purchase_pca_153,2.1,1.6401219466856727
month_purchase_pca_150,2.0,0.8944271909999159
month_purchase_pca_141,2.0,1.5491933384829668
month_purchase_pca_145,2.0,1.61245154965971
weekday_purchase_pca_40,2.0,2.32379000772445
month_purchase_pca_190,2.0,1.6733200530681511
month_purchase_pca_96,2.0,0.7745966692414834
month_purchase_pca_73,2.0,1.7888543819998317
weekday_purchase_pca_44,1.9,1.8681541692269403
month_purchase_pca_137,1.9,1.044030650891055
month_purchase_pca_118,1.9,1.1357816691600546
month_purchase_pca_25,1.9,1.3
weekday_purchase_pca_53,1.9,1.374772708486752
month_purchase_pca_35,1.9,1.3
month_purchase_pca_102,1.9,1.5132745950421556
browser_pca_39,1.9,2.022374841615669
month_purchase_pca_155,1.9,1.5132745950421556
weekday_purchase_pca_8,1.9,1.0440306508910548
weekday_purchase_pca_47,1.8,0.9797958971132712
month_purchase_pca_104,1.8,2.039607805437114
month_purchase_pca_42,1.8,0.8717797887081347
month_purchase_pca_39,1.8,0.9797958971132713
month_purchase_pca_37,1.8,0.9797958971132712
weekday_purchase_pca_55,1.8,1.2489995996796797
month_purchase_pca_125,1.7,1.0999999999999999
weekday_purchase_pca_192,1.7,1.5524174696260025
weekday_purchase_pca_65,1.7,1.268857754044952
month_purchase_pca_71,1.7,1.4866068747318506
month_purchase_pca_87,1.7,1.4866068747318506
weekday_purchase_pca_119,1.7,0.9
month_purchase_pca_110,1.7,0.9
month_purchase_pca_188,1.7,1.0999999999999999
month_purchase_pca_47,1.6,1.4966629547095764
weekday_purchase_pca_104,1.6,1.019803902718557
month_purchase_pca_193,1.6,1.2806248474865698
browser_pca_4,1.6,1.6852299546352716
month_purchase_pca_171,1.6,0.9165151389911681
month_purchase_pca_186,1.5,0.806225774829855
weekday_purchase_pca_70,1.5,1.4317821063276353
month_purchase_pca_168,1.5,1.118033988749895
month_purchase_pca_143,1.5,1.4317821063276353
weekday_purchase_pca_155,1.5,1.4317821063276353
browser_pca_15,1.5,1.8027756377319946
month_purchase_pca_159,1.5,1.284523257866513
month_purchase_pca_62,1.5,1.2041594578792296
month_purchase_pca_128,1.4,1.1135528725660044
month_purchase_pca_91,1.4,0.8
month_purchase_pca_183,1.4,1.1135528725660044
month_purchase_pca_172,1.4,1.2
month_purchase_pca_109,1.4,1.1135528725660044
month_purchase_pca_98,1.4,1.6248076809271923
month_purchase_pca_33,1.4,1.4966629547095767
browser_pca_6,1.4,0.9165151389911681
month_purchase_pca_69,1.4,1.2806248474865698
month_purchase_pca_178,1.4,1.2806248474865698
weekday_purchase_pca_148,1.3,0.7810249675906655
weekday_purchase_pca_108,1.3,1.3453624047073711
weekday_purchase_pca_135,1.3,1.268857754044952
weekday_purchase_pca_14,1.3,0.9
weekday_purchase_pca_15,1.3,1.3453624047073711
month_purchase_pca_16,1.3,0.7810249675906654
month_purchase_pca_130,1.3,0.6403124237432849
browser_pca_18,1.3,1.3453624047073711
month_purchase_pca_43,1.3,1.1
month_purchase_pca_181,1.3,1.004987562112089
browser_pca_41,1.2,0.8717797887081348
weekday_purchase_pca_23,1.2,1.2489995996796797
month_purchase_pca_116,1.2,1.16619037896906
month_purchase_pca_138,1.2,1.16619037896906
weekday_purchase_pca_62,1.2,1.0770329614269007
month_purchase_pca_88,1.2,1.16619037896906
month_purchase_pca_129,1.1,0.8306623862918073
month_purchase_pca_90,1.1,0.9433981132056604
month_purchase_pca_198,1.1,0.9433981132056604
browser_pca_38,1.1,1.445683229480096
weekday_purchase_pca_132,1.0,1.0
month_purchase_pca_187,1.0,1.0
month_purchase_pca_50,1.0,0.7745966692414834
weekday_purchase_pca_73,1.0,1.4142135623730951
month_purchase_pca_101,1.0,1.1832159566199232
browser_pca_14,1.0,1.1832159566199232
month_purchase_pca_106,1.0,0.7745966692414834
browser_pca_31,1.0,1.0954451150103321
month_purchase_pca_108,1.0,0.8944271909999159
month_purchase_pca_154,1.0,1.0
month_purchase_pca_185,1.0,0.8944271909999159
month_purchase_pca_121,1.0,0.8944271909999159
weekday_purchase_pca_143,1.0,1.0
weekday_purchase_pca_195,1.0,1.4832396974191326
weekday_purchase_pca_137,1.0,1.5491933384829668
weekday_purchase_pca_125,0.9,1.044030650891055
source_pca_2,0.9,0.8306623862918074
browser_pca_52,0.9,1.044030650891055
month_purchase_pca_51,0.9,0.8306623862918076
weekday_purchase_pca_171,0.9,0.7000000000000001
month_purchase_pca_148,0.9,0.8306623862918076
month_purchase_pca_131,0.9,0.7000000000000001
weekday_purchase_pca_110,0.9,1.3
weekday_purchase_pca_43,0.9,1.044030650891055
source_pca_3,0.8,0.9797958971132713
month_purchase_pca_72,0.8,0.6000000000000001
browser_pca_16,0.8,0.7483314773547882
weekday_purchase_pca_42,0.8,0.7483314773547882
