feature,importance,std
M1,3.8,2.227105745132009
V175,3.8,1.077032961426901
id_12,3.8,1.16619037896906
V177,3.5,1.284523257866513
card6_pca_8,3.4,2.1071307505705477
V71,3.4,1.5620499351813308
V328,3.3,1.2688577540449522
V142,3.3,2.451530134426253
card4_pca_36,3.0,1.5491933384829668
V193,3.0,1.61245154965971
V240,3.0,2.280350850198276
card4_pca_26,2.9,1.3
V195,2.9,1.3
V191,2.8,1.5362291495737217
V181,2.8,1.8330302779823362
V110,2.7,2.0024984394500787
card4_pca_23,2.7,1.7916472867168918
card4_pca_17,2.6,1.2806248474865698
V173,2.6,1.2806248474865698
V21,2.6,1.2
V113,2.6,1.4966629547095764
id_32,2.5,1.5
V153,2.3,1.676305461424021
V327,2.2,1.2489995996796797
V120,2.1,1.7
V141,2.0,1.4832396974191326
V322,2.0,1.0954451150103321
card4_pca_15,2.0,1.2649110640673518
V196,2.0,1.4832396974191326
card4_pca_10,1.9,1.7
card4_pca_31,1.7,0.7810249675906654
card4_pca_18,1.7,1.1874342087037917
card4_pca_25,1.6,1.2
V138,1.5,1.284523257866513
card4_pca_22,1.5,1.02469507659596
card6_pca_7,1.4,0.9165151389911681
V269,1.2,1.4
V1,1.2,0.8717797887081347
id_29,1.1,1.1357816691600549
card4_pca_33,1.1,1.1357816691600549
DeviceType_pca_2,1.1,0.8306623862918073
card4_pca_21,1.0,1.0
id_22,0.9,1.2206555615733705
id_35,0.9,0.5385164807134504
card6_pca_13,0.8,0.9797958971132713
card4_pca_20,0.8,0.9797958971132713
DeviceType_pca_5,0.8,0.8717797887081348
card6_pca_5,0.8,0.7483314773547882
card4_pca_38,0.7,0.45825756949558405
card4_pca_40,0.7,0.6403124237432848
DeviceType_pca_3,0.7,0.6403124237432849
card6_pca_10,0.6,0.66332495807108
card4_pca_46,0.6,0.6633249580710799
card6_pca_15,0.6,0.8
card4_pca_42,0.5,0.6708203932499369
DeviceType_pca_10,0.5,0.6708203932499369
card4_pca_30,0.5,0.5
V325,0.5,1.02469507659596
card4_pca_11,0.5,0.6708203932499369
card4_pca_27,0.5,0.806225774829855
card4_pca_39,0.4,0.48989794855663565
V122,0.4,0.66332495807108
card4_pca_32,0.3,0.45825756949558405
card6_pca_16,0.3,0.45825756949558405
V41,0.2,0.4000000000000001
DeviceType_pca_11,0.2,0.4
card6_pca_14,0.2,0.4000000000000001
DeviceType_pca_9,0.2,0.4000000000000001
card4_pca_47,0.2,0.4000000000000001
card6_pca_32,0.1,0.30000000000000004
card6_pca_46,0.1,0.30000000000000004
card6_pca_21,0.1,0.30000000000000004
